entity,type,year
1981,DATE,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Intel,ORG,1995
Apple,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
four,CARDINAL,1995
the Platforms Product Group,ORG,1995
the Applications and Content Product Group,ORG,1995
the Sales and Support Group,ORG,1995
the Operations Group,ORG,1995
The Platforms Product Group,ORG,1995
four,CARDINAL,1995
The Personal Systems Division,ORG,1995
The Business Systems Division,ORG,1995
The Developer Division,ORG,1995
The Consumer Systems Division,ORG,1995
The Applications and Content Product Group,ORG,1995
two,CARDINAL,1995
The Desktop Applications Division,ORG,1995
The Consumer Division,ORG,1995
The MSN Division,ORG,1995
Microsoft Research,ORG,1995
Company,ORG,1995
The Sales and Support Group,ORG,1995
three,CARDINAL,1995
The Sales and Support Group,ORG,1995
OEM,ORG,1995
U.S.,GPE,1995
Canada,GPE,1995
Europe,LOC,1995
Other International,ORG,1995
Company,ORG,1995
"Product Support Services, Consulting Services",ORG,1995
Solutions Providers,ORG,1995
The Operations Group,ORG,1995
Microsoft Press,ORG,1995
The Personal Systems Division,ORG,1995
Microsoft,ORG,1995
95,CARDINAL,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Windows,PRODUCT,1995
3.1,PRODUCT,1995
Microsoft,ORG,1995
Windows,PRODUCT,1995
Windows 3.1,PRODUCT,1995
Windows,PRODUCT,1995
Windows 3.x,PRODUCT,1995
4,CARDINAL,1995
Windows 95,PRODUCT,1995
Microsoft,ORG,1995
MS-DOS,ORG,1995
Windows 3.x,PRODUCT,1995
"August 24, 1995",DATE,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
MS-DOS,PRODUCT,1995
95,CARDINAL,1995
MS-DOS:,PERSON,1995
Microsoft,ORG,1995
Intel,ORG,1995
MS-DOS,ORG,1995
1981,DATE,1995
Company,ORG,1995
MS-DOS,PRODUCT,1995
MS-DOS,PERSON,1995
3.1,CARDINAL,1995
Microsoft,ORG,1995
Windows,PRODUCT,1995
3.1,PRODUCT,1995
MS-DOS,ORG,1995
Microsoft,ORG,1995
Windows,PRODUCT,1995
3.1,PRODUCT,1995
Windows,PRODUCT,1995
Windows,PRODUCT,1995
3.11,CARDINAL,1995
Windows,PRODUCT,1995
Workgroups 3.11,PRODUCT,1995
Windows,PRODUCT,1995
Windows,PRODUCT,1995
The Business Systems Division,ORG,1995
Microsoft,ORG,1995
BackOffice,ORG,1995
Windows NT Workstation,PRODUCT,1995
Microsoft,ORG,1995
API,ORG,1995
four,CARDINAL,1995
Intel,ORG,1995
Alpha AXP,ORG,1995
MIPS,ORG,1995
SQL Server,ORG,1995
Microsoft SQL Server,ORG,1995
SQL Server,ORG,1995
the Structured Query Language,PRODUCT,1995
Company,ORG,1995
SQL,ORG,1995
Windows NT,PRODUCT,1995
the Developer Division,ORG,1995
BackOffice,ORG,1995
the Business Systems Division,ORG,1995
SNA Server,ORG,1995
Microsoft SNA Server,ORG,1995
IBM,ORG,1995
SNA,ORG,1995
Systems Management Server,ORG,1995
Microsoft Systems Management Server,ORG,1995
Systems Management Server,ORG,1995
Microsoft Mail Server,ORG,1995
2,CARDINAL,1995
5,CARDINAL,1995
Microsoft Mail Server,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
MS-DOS,PRODUCT,1995
Macintosh,ORG,1995
Microsoft Mail,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
MS-DOS,PRODUCT,1995
Macintosh,ORG,1995
Microsoft Mail,ORG,1995
AppleTalk,ORG,1995
Macintosh,ORG,1995
Microsoft Mail Remote,ORG,1995
Windows,PRODUCT,1995
Microsoft Schedule+,PERSON,1995
The Developer Division,ORG,1995
Windows,PRODUCT,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Windows NT,PRODUCT,1995
Company,ORG,1995
Microsoft Access,ORG,1995
Microsoft,ORG,1995
FoxPro(R,PRODUCT,1995
Microsoft SQL Server,ORG,1995
Microsoft Access,ORG,1995
Microsoft Office,ORG,1995
Microsoft,ORG,1995
FoxPro,PRODUCT,1995
xBase,PRODUCT,1995
FoxPro,PRODUCT,1995
xBase,ORG,1995
MS-DOS,ORG,1995
Windows 3.x,PRODUCT,1995
Windows 95,PRODUCT,1995
Windows NT,PRODUCT,1995
Macintosh,ORG,1995
The Open Database Connectivity,ORG,1995
Microsoft Windows,ORG,1995
Software Development Tools and Computer Languages:,ORG,1995
Company,ORG,1995
Microsoft Visual C++(TM,ORG,1995
Company,ORG,1995
16-,ORG,1995
Windows 3.x,PRODUCT,1995
Windows 95,PRODUCT,1995
Windows NT,PRODUCT,1995
Microsoft Visual Basic(TM,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Windows NT,PRODUCT,1995
Microsoft Access,ORG,1995
OLE,ORG,1995
Company,ORG,1995
FORTRAN,ORG,1995
MS-DOS,ORG,1995
Windows 3.x,PRODUCT,1995
Windows NT,PRODUCT,1995
Company,ORG,1995
third,ORDINAL,1995
Windows 3.x,PRODUCT,1995
Windows 95,PRODUCT,1995
Windows NT,PRODUCT,1995
the Microsoft Developer Network,ORG,1995
MSDN,ORG,1995
The Consumer Systems Division,ORG,1995
3,CARDINAL,1995
6,CARDINAL,1995
Company,ORG,1995
SoftImage,ORG,1995
DESKTOP APPLICATIONS SOFTWARE,ORG,1995
The Desktop Applications Division,ORG,1995
Company,ORG,1995
Company,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Macintosh,ORG,1995
Microsoft Office,ORG,1995
Microsoft,ORG,1995
Microsoft Office,ORG,1995
OLE,ORG,1995
Microsoft Office,ORG,1995
two,CARDINAL,1995
Standard and Professional,ORG,1995
Microsoft Word,ORG,1995
Microsoft Excel,ORG,1995
Microsoft,ORG,1995
The Microsoft Office,ORG,1995
95,CARDINAL,1995
Schedule+,PERSON,1995
Microsoft Mail,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Macintosh,ORG,1995
The Microsoft Office Professional Edition for Windows,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
Microsoft Word,ORG,1995
Microsoft,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Windows,PRODUCT,1995
Windows,PRODUCT,1995
Company,ORG,1995
Windows NT,PRODUCT,1995
Macintosh,ORG,1995
Microsoft Word,ORG,1995
Microsoft Excel,ORG,1995
Company,ORG,1995
Microsoft Excel,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Windows NT,PRODUCT,1995
Macintosh,ORG,1995
Microsoft Excel,ORG,1995
Windows,PRODUCT,1995
Microsoft Excel,ORG,1995
Microsoft,ORG,1995
PowerPoint,PRODUCT,1995
Microsoft PowerPoint,ORG,1995
PowerPoint,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Macintosh,PRODUCT,1995
Microsoft,ORG,1995
Microsoft Project,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Macintosh,ORG,1995
The MSN Division,ORG,1995
MSN,ORG,1995
The Microsoft Network,ORG,1995
MSN,ORG,1995
Microsoft Network,ORG,1995
MSN,ORG,1995
Windows 95,PRODUCT,1995
"August 24, 1995",DATE,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Windows 95,PRODUCT,1995
MSN,ORG,1995
4,CARDINAL,1995
7,CARDINAL,1995
MSN,ORG,1995
The Microsoft Network,ORG,1995
LLC,ORG,1995
the Microsoft Online Services Partnership,ORG,1995
Microsoft,ORG,1995
80%,PERCENT,1995
"Tele-Communications, Inc.",ORG,1995
TCI,ORG,1995
the remaining 20%,PERCENT,1995
The Microsoft Consumer Division,ORG,1995
Entertainment,ORG,1995
Input Devices,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Windows 3.x,PRODUCT,1995
Macintosh,PRODUCT,1995
Encarta,WORK_OF_ART,1995
Bookshelf,PERSON,1995
seven,CARDINAL,1995
one,CARDINAL,1995
two,CARDINAL,1995
Microsoft,ORG,1995
"19,000",CARDINAL,1995
Microsoft Dinosaurs,ORG,1995
Automap Road Atlas,ORG,1995
North America,LOC,1995
Company,ORG,1995
Microsoft Works,ORG,1995
Microsoft,ORG,1995
Microsoft Works,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
MS-DOS,PRODUCT,1995
Macintosh,ORG,1995
Microsoft Works,ORG,1995
one,CARDINAL,1995
Microsoft Publisher,ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
12,CARDINAL,1995
Microsoft Creative Writer,ORG,1995
Microsoft Fine Artist,ORG,1995
Creative Writer,ORG,1995
Fine Artist,ORG,1995
Company,ORG,1995
The Magic School Bus,WORK_OF_ART,1995
Microsoft Money,ORG,1995
Microsoft Money,ORG,1995
Windows 95,PRODUCT,1995
"August 24, 1995",DATE,1995
Microsoft Money,ORG,1995
17,CARDINAL,1995
U.S.,GPE,1995
Entertainment: The Company,ORG,1995
Microsoft Flight Simulator,PRODUCT,1995
Bruce Artwick Organization Ltd.,ORG,1995
MS-DOS,ORG,1995
Macintosh,ORG,1995
Microsoft Golf,ORG,1995
"Access Software, Inc.",ORG,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Company,ORG,1995
the Microsoft Mouse,ORG,1995
MS-DOS,PRODUCT,1995
Windows 95,PRODUCT,1995
Windows 3.x,PRODUCT,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Mouse,ORG,1995
The BallPoint Mouse,ORG,1995
5,CARDINAL,1995
8,CARDINAL,1995
Company,ORG,1995
MICROSOFT,ORG,1995
Microsoft Press,ORG,1995
Microsoft,ORG,1995
Microsoft Press,ORG,1995
Company,ORG,1995
Microsoft Press,ORG,1995
"Resources, Inc.",ORG,1995
Company,ORG,1995
the United States,GPE,1995
Microsoft Press,ORG,1995
Microsoft Press,ORG,1995
Microsoft Press,ORG,1995
Microsoft Press,ORG,1995
England,GPE,1995
English,LANGUAGE,1995
the United States,GPE,1995
Canada,GPE,1995
Central and South America,ORG,1995
Asian,NORP,1995
Microsoft Press,ORG,1995
Company,ORG,1995
Company,ORG,1995
Company,ORG,1995
third,ORDINAL,1995
Microsoft,ORG,1995
Company,ORG,1995
Company,ORG,1995
Company,ORG,1995
Company,ORG,1995
"fiscal years 1993, 1994",DATE,1995
1995,DATE,1995
Company,ORG,1995
$470 million,MONEY,1995
$610 million,MONEY,1995
$860 million,MONEY,1995
12.5%,PERCENT,1995
13.1%,PERCENT,1995
14.5%,PERCENT,1995
each of those years,DATE,1995
Microsoft,ORG,1995
France,GPE,1995
French,NORP,1995
French,NORP,1995
the United Kingdom,GPE,1995
British,NORP,1995
British,NORP,1995
Microsoft,ORG,1995
more than 30,CARDINAL,1995
Company,ORG,1995
the United States,GPE,1995
Puerto Rico,GPE,1995
Ireland,GPE,1995
Company,ORG,1995
6,CARDINAL,1995
9,CARDINAL,1995
Microsoft,ORG,1995
Company,ORG,1995
Company,ORG,1995
Company,ORG,1995
third,ORDINAL,1995
Microsoft,ORG,1995
three,CARDINAL,1995
Company,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
four,CARDINAL,1995
U.S.,GPE,1995
Canada,GPE,1995
Europe,LOC,1995
Company,ORG,1995
Solutions Providers,ORG,1995
Microsoft Consulting Services,ORG,1995
Solutions Providers,ORG,1995
Solutions Providers,ORG,1995
Company,ORG,1995
U.S.,GPE,1995
Microsoft,ORG,1995
Distributors and Resellers:,ORG,1995
Company,ORG,1995
Computer 2000,ORG,1995
Ingram Micro,ORG,1995
Merisel,ORG,1995
Egghead Software,ORG,1995
Softbank,ORG,1995
Software Spectrum,ORG,1995
Stream International,ORG,1995
Corporate Software,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Microsoft Select,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Solutions Providers,ORG,1995
Company,ORG,1995
Microsoft,ORG,1995
7,CARDINAL,1995
10,CARDINAL,1995
Company,ORG,1995
Microsoft Solutions Providers,ORG,1995
Microsoft,ORG,1995
Consulting Services:,ORG,1995
The Company's Consulting Services Division,ORG,1995
Company,ORG,1995
Solutions Providers,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
International Sales Sites:,ORG,1995
Argentina,GPE,1995
Australia,GPE,1995
Austria,GPE,1995
Belgium,GPE,1995
Brazil,GPE,1995
Canada,GPE,1995
Chile,GPE,1995
Colombia,GPE,1995
Costa Rica,GPE,1995
the Czech Republic,GPE,1995
Denmark,GPE,1995
Ecuador,GPE,1995
Finland,GPE,1995
France,GPE,1995
Germany,GPE,1995
Greece,GPE,1995
Hong Kong,GPE,1995
Hungary,GPE,1995
India,GPE,1995
Ireland,GPE,1995
Israel,GPE,1995
Italy,GPE,1995
Japan,GPE,1995
Malaysia,GPE,1995
Mexico,GPE,1995
Morocco,GPE,1995
the Netherlands,GPE,1995
New Zealand,GPE,1995
Norway,GPE,1995
the People's Republic of China,GPE,1995
Peru,GPE,1995
Philippines,GPE,1995
Poland,GPE,1995
Portugal,GPE,1995
Puerto Rico,GPE,1995
Russia,GPE,1995
Singapore,GPE,1995
Slovakia,GPE,1995
Slovenia,GPE,1995
South Africa,GPE,1995
South Korea,GPE,1995
Spain,GPE,1995
Sweden,GPE,1995
Switzerland,GPE,1995
Taiwan,GPE,1995
Thailand,GPE,1995
Turkey,GPE,1995
United Arab Emirates,GPE,1995
the United Kingdom,GPE,1995
Venezuela,GPE,1995
Company,ORG,1995
OEM,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
Company,ORG,1995
Microsoft Mouse,ORG,1995
BallPoint Mouse,ORG,1995
Natural Keyboard,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
one,CARDINAL,1995
AST Research,ORG,1995
Acer,ORG,1995
Digital Equipment Corporation,ORG,1995
Dell,ORG,1995
Compaq,ORG,1995
Gateway 2000,ORG,1995
Hewlett-Packard,ORG,1995
IBM,ORG,1995
NEC,ORG,1995
Olivetti,ORG,1995
Packard Bell,ORG,1995
Toshiba,ORG,1995
The Company,ORG,1995
Company,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
1996,DATE,1995
Company,ORG,1995
more than $150 million,MONEY,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
three,CARDINAL,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Notes to Financial Statements,PRODUCT,1995
more than 10%,PERCENT,1995
Company,ORG,1995
Company,ORG,1995
11,CARDINAL,1995
The Company's,ORG,1995
Product Support Services,ORG,1995
U.S.,GPE,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
Microsoft,ORG,1995
third,ORDINAL,1995
800,CARDINAL,1995
Microsoft,ORG,1995
24 hours,TIME,1995
7 days,DATE,1995
Microsoft KnowledgeBase,ORG,1995
thousands,CARDINAL,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
MSN,ORG,1995
Prodigy,PRODUCT,1995
Company,ORG,1995
two,CARDINAL,1995
Microsoft TechNet,ORG,1995
Microsoft Developer Network,ORG,1995
Company,ORG,1995
third,ORDINAL,1995
Microsoft Solutions Providers,ORG,1995
Microsoft Solutions Providers,ORG,1995
Authorized Training Centers,ORG,1995
Microsoft,ORG,1995
Authorized Support Centers,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
IBM,ORG,1995
Apple Computer,ORG,1995
Digital Equipment Corporation,ORG,1995
third,ORDINAL,1995
Microsoft,ORG,1995
IBM,ORG,1995
AT&T,ORG,1995
Hewlett Packard,ORG,1995
Sun Microsystems,ORG,1995
Novell,ORG,1995
The Santa Cruz Operation,ORG,1995
Microsoft,ORG,1995
Novell NetWare,ORG,1995
Lotus,ORG,1995
Notes,PRODUCT,1995
IBM,ORG,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Company,ORG,1995
Software,ORG,1995
Oracle,ORG,1995
Sybase,ORG,1995
Informix,ORG,1995
Lotus Development,ORG,1995
IBM,ORG,1995
Lotus Notes,PRODUCT,1995
Company,ORG,1995
Company,ORG,1995
Lotus,ORG,1995
Oracle,ORG,1995
Claris,ORG,1995
Novell,ORG,1995
Microsoft,ORG,1995
MSN,ORG,1995
9,CARDINAL,1995
12,CARDINAL,1995
CompuServe,ORG,1995
H&R Block,ORG,1995
Prodigy,PRODUCT,1995
IBM,ORG,1995
Sears,ORG,1995
America Online,ORG,1995
MSN,ORG,1995
the World Wide Web,ORG,1995
Netscape,ORG,1995
Adobe,ORG,1995
Sun Microsystems,ORG,1995
Company,ORG,1995
Sybase,ORG,1995
Borland,ORG,1995
Microsoft,ORG,1995
Consumer,ORG,1995
Intuit,ORG,1995
Broderbund,ORG,1995
Electronic Arts,ORG,1995
Softkey,GPE,1995
The Learning Company,ORG,1995
Davidson Associates,ORG,1995
Voyager,PRODUCT,1995
Comptons,ORG,1995
Edmark,ORG,1995
Sierra,ORG,1995
Dorling Kindersley,ORG,1995
Walt Disney,ORG,1995
Lucas Arts,ORG,1995
Nintendo,ORG,1995
Sega,ORG,1995
The Consumer Division's,ORG,1995
Company,ORG,1995
Company,ORG,1995
one or,QUANTITY,1995
"June 30, 1995",DATE,1995
Company,ORG,1995
"17,801",CARDINAL,1995
"12,193",CARDINAL,1995
"5,608",CARDINAL,1995
"5,397",CARDINAL,1995
"9,166",CARDINAL,1995
"1,639",CARDINAL,1995
"1,599",CARDINAL,1995
Microsoft,ORG,1995
Company,ORG,1995
Company,ORG,1995
Company,ORG,1995
2,CARDINAL,1995
Company,ORG,1995
approximately 2.2 million square feet,QUANTITY,1995
Redmond,GPE,1995
Washington,GPE,1995
two,CARDINAL,1995
approximately 300 acres,QUANTITY,1995
Company,ORG,1995
"225,000 square foot",QUANTITY,1995
the spring of 1996,DATE,1995
"approximately 685,000 square feet",QUANTITY,1995
the fall of 1995,DATE,1995
spring of 1996,DATE,1995
Company,ORG,1995
Company,ORG,1995
"a 265,000 square foot",QUANTITY,1995
23 acres,QUANTITY,1995
Snohomish County,GPE,1995
Washington,GPE,1995
"45,000 square foot",QUANTITY,1995
Humacao,GPE,1995
Puerto Rico,GPE,1995
Puerto Rican,NORP,1995
April 1990,DATE,1995
an additional 10 years,DATE,1995
Company,ORG,1995
European,NORP,1995
"155,000 square foot",QUANTITY,1995
12 acres,QUANTITY,1995
Dublin,GPE,1995
Ireland,GPE,1995
Ireland,GPE,1995
"25,000 square foot",QUANTITY,1995
"An additional 80,000",CARDINAL,1995
Ireland,GPE,1995
Company,ORG,1995
"a 65,000 square foot",QUANTITY,1995
seven acres,QUANTITY,1995
another 33 acres,QUANTITY,1995
London,GPE,1995
England,GPE,1995
Les Ulis,GPE,1995
France,GPE,1995
Company,ORG,1995
"a 110,000 square foot",QUANTITY,1995
four acres,QUANTITY,1995
10,CARDINAL,1995
13,CARDINAL,1995
Company,ORG,1995
the United States,GPE,1995
3,CARDINAL,1995
4,CARDINAL,1995
the fourth quarter of fiscal 1995,DATE,1995
Microsoft,ORG,1995
"September 8, 1995",DATE,1995
William H. Gates,PERSON,1995
39,DATE,1995
Board,ORG,1995
Steven A. Ballmer,PERSON,1995
39,CARDINAL,1995
Worldwide Sales and Support,ORG,1995
Robert J. Herbold,PERSON,1995
53,CARDINAL,1995
Frank M.,PERSON,1995
Pete) Higgins,ORG,1995
37,DATE,1995
Paul A. Maritz,PERSON,1995
40,CARDINAL,1995
Group,ORG,1995
Platforms Group,ORG,1995
Nathan P. Myhrvold,PERSON,1995
36,CARDINAL,1995
Applications and Content Group,ORG,1995
James E. Allchin,PERSON,1995
43,DATE,1995
Business Systems Division,ORG,1995
Roger J. Heinen,PERSON,1995
Jr.,PERSON,1995
44,CARDINAL,1995
Developer Division,ORG,1995
Joachim Kempin,PERSON,1995
53,CARDINAL,1995
Worldwide OEM Sales,ORG,1995
Craig J. Mundie,PERSON,1995
46,DATE,1995
Consumer Systems Division,ORG,1995
William H. Neukom,PERSON,1995
53,DATE,1995
Jeffrey S. Raikes,PERSON,1995
37,CARDINAL,1995
North America,LOC,1995
Brad A. Silverberg,PERSON,1995
41,CARDINAL,1995
Personal Systems Division,ORG,1995
Patricia Q. Stonesifer,PERSON,1995
39,CARDINAL,1995
Consumer Division,ORG,1995
Bernard P. Vergnes,PERSON,1995
50,CARDINAL,1995
Microsoft,ORG,1995
Microsoft,ORG,1995
Europe,LOC,1995
Michael W. Brown,PERSON,1995
49,CARDINAL,1995
Gates,PERSON,1995
Microsoft,ORG,1995
1975,DATE,1995
Board,ORG,1995
1981,DATE,1995
Ballmer,PERSON,1995
Worldwide Sales and Support,ORG,1995
February 1992,DATE,1995
Systems Software,ORG,1995
1989,DATE,1995
1984,DATE,1995
1989,DATE,1995
Ballmer,PERSON,1995
Systems Software,ORG,1995
Microsoft,ORG,1995
1980,DATE,1995
Herbold,PERSON,1995
Microsoft,ORG,1995
November 1994,DATE,1995
The Procter & Gamble Company,ORG,1995
1968,DATE,1995
P&G,ORG,1995
Information Services and Advertising,ORG,1995
Higgins,PERSON,1995
Group,ORG,1995
Applications and Content Group,ORG,1995
May 1995,DATE,1995
Desktop Applications Division,ORG,1995
March 1993,DATE,1995
Desktop Applications Division,ORG,1995
1992,DATE,1995
Analysis Business Unit,ORG,1995
since 1991,DATE,1995
Higgins,PERSON,1995
Microsoft,ORG,1995
1983,DATE,1995
Maritz,PERSON,1995
Group,ORG,1995
Platforms Group,ORG,1995
May 1995,DATE,1995
Product and Technology Strategy,ORG,1995
November 1994,DATE,1995
11,CARDINAL,1995
14,CARDINAL,1995
February 1992,DATE,1995
Advanced Operating Systems,ORG,1995
1989,DATE,1995
Maritz,PERSON,1995
Microsoft,ORG,1995
1986,DATE,1995
Myhrvold,PERSON,1995
Group,ORG,1995
Applications and Content Group,ORG,1995
May 1995,DATE,1995
Advanced Technology,ORG,1995
July 1993,DATE,1995
Advanced Technology and Business Development,ORG,1995
1989,DATE,1995
Myhrvold,PERSON,1995
Microsoft,ORG,1995
1986,DATE,1995
Allchin,PERSON,1995
Business Systems Division,ORG,1995
November 1994,DATE,1995
Business Systems Division,ORG,1995
July 1991,DATE,1995
Microsoft,ORG,1995
1991,DATE,1995
Allchin,PERSON,1995
seven years,DATE,1995
"Banyan Systems, Inc.",ORG,1995
Heinen,PERSON,1995
Microsoft,ORG,1995
Developer Division,ORG,1995
January 1993,DATE,1995
the Macintosh Software Division,ORG,1995
"Apple Computer, Inc.",ORG,1995
1990 to 1993,DATE,1995
Prior to 1990,DATE,1995
Heinen,PERSON,1995
Digital Equipment Corporation,ORG,1995
Kempin,PERSON,1995
Worldwide OEM Sales,ORG,1995
August 1993,DATE,1995
OEM Sales,ORG,1995
1987,DATE,1995
Kempin,PERSON,1995
Microsoft,ORG,1995
German,NORP,1995
1983,DATE,1995
Mundie,PERSON,1995
Consumer Systems Division,ORG,1995
May 1995,DATE,1995
Advanced Consumer Technology,ORG,1995
July 1993,DATE,1995
Microsoft,ORG,1995
Advanced Consumer Technology Group,ORG,1995
December 1992,DATE,1995
Mundie,PERSON,1995
Alliant Computer Systems Corporation,ORG,1995
"May 25, 1992",DATE,1995
Neukom,PERSON,1995
February 1994,DATE,1995
Microsoft,ORG,1995
1985,DATE,1995
Neukom,PERSON,1995
Seattle,GPE,1995
Shidler McBroom Gates & Lucas,ORG,1995
Preston Gates & Ellis,ORG,1995
Microsoft,ORG,1995
Raikes,PERSON,1995
Microsoft North America,ORG,1995
January 1992,DATE,1995
Office Systems,ORG,1995
1990,DATE,1995
Raikes,PERSON,1995
Microsoft,ORG,1995
1981,DATE,1995
Silverberg,PERSON,1995
Personal Systems Division,ORG,1995
November 1994,DATE,1995
Microsoft,ORG,1995
August 1990,DATE,1995
Personal Operating Systems Division,ORG,1995
1987,DATE,1995
Microsoft,ORG,1995
Silverberg,PERSON,1995
"Borland International, Inc.",ORG,1995
Stonesifer,PERSON,1995
Consumer Division,ORG,1995
November 1994,DATE,1995
Consumer Division,ORG,1995
June 1993,DATE,1995
Support,ORG,1995
1992,DATE,1995
Product Support Services,ORG,1995
1991,DATE,1995
Microsoft Canada,ORG,1995
Microsoft Press,ORG,1995
Microsoft,ORG,1995
1988,DATE,1995
Stonesifer,PERSON,1995
Que Corporation,ORG,1995
Vergnes,PERSON,1995
Microsoft,ORG,1995
Microsoft Europe,ORG,1995
April 1992,DATE,1995
Europe,LOC,1995
1989,DATE,1995
Vergnes,PERSON,1995
Microsoft,ORG,1995
French,NORP,1995
1983,DATE,1995
Brown,PERSON,1995
August 1994,DATE,1995
April 1993,DATE,1995
February 1990,DATE,1995
Microsoft,ORG,1995
January 1990,DATE,1995
Brown,PERSON,1995
Deloitte & Touche,ORG,1995
Microsoft,ORG,1995
14  ,CARDINAL,1996
15,CARDINAL,1996
3,CARDINAL,1996
1,CARDINAL,1996
Microsoft Corporation,ORG,1996
"the ""Company""",ORG,1996
Microsoft,ORG,1996
1975,DATE,1996
1981,DATE,1996
Microsoft,ORG,1996
Microsoft,ORG,1996
Intel,ORG,1996
Apple,ORG,1996
Microsoft,ORG,1996
Company,ORG,1996
four,CARDINAL,1996
the Platforms Product Group,ORG,1996
the Applications and Content Product Group,ORG,1996
the Sales and Support Group,ORG,1996
the Operations Group,ORG,1996
The Platforms Product Group,ORG,1996
three,CARDINAL,1996
The Desktop and Business Systems Division,ORG,1996
The Internet Platform and Tools Division,ORG,1996
The Consumer Platforms Division,ORG,1996
The Applications and Content Product Group,ORG,1996
The Desktop Applications Division,ORG,1996
The Interactive Media Division,ORG,1996
The Microsoft Network,ORG,1996
The Input Device Division,ORG,1996
The Desktop Finance Division,ORG,1996
Microsoft Research,ORG,1996
Company,ORG,1996
The Sales and Support Group,ORG,1996
three,CARDINAL,1996
OEM,ORG,1996
Microsoft,ORG,1996
three,CARDINAL,1996
U.S.,GPE,1996
Canada,GPE,1996
Europe,LOC,1996
Other International,ORG,1996
Company,ORG,1996
The Operations Group,ORG,1996
Microsoft Press,ORG,1996
DESKTOP AND BUSINESS SYSTEMS,ORG,1996
The Desktop and Business Systems Division,ORG,1996
Microsoft,ORG,1996
Microsoft,ORG,1996
Windows 3.1,PRODUCT,1996
Windows,PRODUCT,1996
Windows,PRODUCT,1996
95,CARDINAL,1996
Microsoft,ORG,1996
MS-DOS,ORG,1996
Windows 3.X,PRODUCT,1996
August 1995,DATE,1996
95,CARDINAL,1996
